service,kind,region,resource_id,arn,name,user_tag_count,untagged,user_tags,all_tags,state,volume_size_gib,start_time,associated,public_ip,instance_type,launch_time,size_gib,volume_type,attached_instance_ids,db_class,engine,allocated_storage_gib,cluster_id,serverless_v2_min_acu,serverless_v2_max_acu,lb_type,fsx_type,storage_capacity_gib,storage_type,creation_date,has_lifecycle
S3,bucket,us-west-2,lsmc-mvp-v1-event-sink-raw-108782052779-us-west-2,arn:aws:s3:::lsmc-mvp-v1-event-sink-raw-108782052779-us-west-2,lsmc-mvp-v1-event-sink-raw-108782052779-us-west-2,0,True,,,,,,,,,,,,,,,,,,,,,,,2026-07-01T19:08:26.000Z,True
S3,bucket,us-west-2,lsmc-mvp-v1-labcore-ui-108782052779-us-west-2,arn:aws:s3:::lsmc-mvp-v1-labcore-ui-108782052779-us-west-2,lsmc-mvp-v1-labcore-ui-108782052779-us-west-2,0,True,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T17:36:40.000Z,False
S3,bucket,us-west-2,lsmc-public-ont-data,arn:aws:s3:::lsmc-public-ont-data,lsmc-public-ont-data,0,True,,,,,,,,,,,,,,,,,,,,,,,2026-04-26T12:30:48.000Z,False
S3,bucket,us-west-2,lsmc-ssf-sequencing-data,arn:aws:s3:::lsmc-ssf-sequencing-data,lsmc-ssf-sequencing-data,1,False,aws-parallelcluster-project=raw-sequence-data,aws-parallelcluster-project=raw-sequence-data,,,,,,,,,,,,,,,,,,,,,2026-07-16T00:22:22.000Z,False
S3,bucket,us-west-2,lsmc-terraform-state,arn:aws:s3:::lsmc-terraform-state,lsmc-terraform-state,1,False,ManagedBy=terraform,ManagedBy=terraform,,,,,,,,,,,,,,,,,,,,,2026-04-24T19:21:36.000Z,False
S3,bucket,us-east-1,lsmc-twenty-prod-storage,arn:aws:s3:::lsmc-twenty-prod-storage,lsmc-twenty-prod-storage,0,True,,,,,,,,,,,,,,,,,,,,,,,2026-06-11T01:17:19.000Z,False
S3,bucket,us-west-2,lsmc-ursa-customers-usw2,arn:aws:s3:::lsmc-ursa-customers-usw2,lsmc-ursa-customers-usw2,0,True,,,,,,,,,,,,,,,,,,,,,,,2026-04-24T16:53:59.000Z,False
S3,bucket,us-west-1,marvain-cleanroom-20260712t103857z-artifactbucket-mecojkek5eps,arn:aws:s3:::marvain-cleanroom-20260712t103857z-artifactbucket-mecojkek5eps,marvain-cleanroom-20260712t103857z-artifactbucket-mecojkek5eps,1,False,project=marvain,project=marvain,,,,,,,,,,,,,,,,,,,,,2026-07-12T10:45:45.000Z,True
S3,bucket,us-west-1,marvain-cleanroom-20260712t103857z-auditbucket-yl3kufkgfdie,arn:aws:s3:::marvain-cleanroom-20260712t103857z-auditbucket-yl3kufkgfdie,marvain-cleanroom-20260712t103857z-auditbucket-yl3kufkgfdie,1,False,project=marvain,project=marvain,,,,,,,,,,,,,,,,,,,,,2026-07-12T10:45:44.000Z,False
S3,bucket,us-west-1,marvain-cleanroom-20260712t111914z-artifactbucket-qkwenuto9bbo,arn:aws:s3:::marvain-cleanroom-20260712t111914z-artifactbucket-qkwenuto9bbo,marvain-cleanroom-20260712t111914z-artifactbucket-qkwenuto9bbo,1,False,project=marvain,aws:cloudformation:logical-id=ArtifactBucket;aws:cloudformation:stack-id=arn:aws:cloudformation:us-west-1:108782052779:stack/marvain-cleanroom-20260712T111914Z/dd1d47b0-7df1-11f1-8ba1-06f72c5ef721;aws:cloudformation:stack-name=marvain-cleanroom-20260712T111914Z;project=marvain,,,,,,,,,,,,,,,,,,,,,2026-07-12T13:02:15.000Z,True
S3,bucket,us-west-1,marvain-cleanroom-20260712t111914z-auditbucket-wvcw5pjxz1kj,arn:aws:s3:::marvain-cleanroom-20260712t111914z-auditbucket-wvcw5pjxz1kj,marvain-cleanroom-20260712t111914z-auditbucket-wvcw5pjxz1kj,1,False,project=marvain,aws:cloudformation:logical-id=AuditBucket;aws:cloudformation:stack-id=arn:aws:cloudformation:us-west-1:108782052779:stack/marvain-cleanroom-20260712T111914Z/dd1d47b0-7df1-11f1-8ba1-06f72c5ef721;aws:cloudformation:stack-name=marvain-cleanroom-20260712T111914Z;project=marvain,,,,,,,,,,,,,,,,,,,,,2026-07-12T13:02:15.000Z,False
S3,bucket,us-west-1,marvain-cleanroom-20260712t111914z-packagingbucket-bccev8bwblrl,arn:aws:s3:::marvain-cleanroom-20260712t111914z-packagingbucket-bccev8bwblrl,marvain-cleanroom-20260712t111914z-packagingbucket-bccev8bwblrl,1,False,project=marvain,aws:cloudformation:logical-id=PackagingBucket;aws:cloudformation:stack-id=arn:aws:cloudformation:us-west-1:108782052779:stack/marvain-cleanroom-20260712T111914Z-packaging/8bbfcff0-7df1-11f1-977d-0671cd6b9d19;aws:cloudformation:stack-name=marvain-cleanroom-20260712T111914Z-packaging;project=marvain,,,,,,,,,,,,,,,,,,,,,2026-07-12T12:59:47.000Z,False
S3,bucket,us-west-2,parallelcluster-4da281c1dc024f1c-v1-do-not-delete,arn:aws:s3:::parallelcluster-4da281c1dc024f1c-v1-do-not-delete,parallelcluster-4da281c1dc024f1c-v1-do-not-delete,0,True,,,,,,,,,,,,,,,,,,,,,,,2026-04-27T19:48:23.000Z,False
S3,bucket,eu-central-1,parallelcluster-730cb6d53cf2deec-v1-do-not-delete,arn:aws:s3:::parallelcluster-730cb6d53cf2deec-v1-do-not-delete,parallelcluster-730cb6d53cf2deec-v1-do-not-delete,0,True,,,,,,,,,,,,,,,,,,,,,,,2026-04-29T21:20:38.000Z,False
S3,bucket,ap-south-1,parallelcluster-e781c59d26140bab-v1-do-not-delete,arn:aws:s3:::parallelcluster-e781c59d26140bab-v1-do-not-delete,parallelcluster-e781c59d26140bab-v1-do-not-delete,0,True,,,,,,,,,,,,,,,,,,,,,,,2026-04-21T22:58:46.000Z,False
S3,bucket,us-west-2,terrarium-dev-media,arn:aws:s3:::terrarium-dev-media,terrarium-dev-media,2,False,Environment=dev;Project=terrarium,Environment=dev;Project=terrarium,,,,,,,,,,,,,,,,,,,,,2026-04-26T12:10:46.000Z,False
S3,bucket,us-west-2,terrarium-dev-web,arn:aws:s3:::terrarium-dev-web,terrarium-dev-web,2,False,Environment=dev;Project=terrarium,Environment=dev;Project=terrarium,,,,,,,,,,,,,,,,,,,,,2026-04-24T20:11:07.000Z,False
S3,bucket,us-west-2,terrarium-prod-media,arn:aws:s3:::terrarium-prod-media,terrarium-prod-media,2,False,Environment=prod;Project=terrarium,Environment=prod;Project=terrarium,,,,,,,,,,,,,,,,,,,,,2026-04-28T04:44:20.000Z,False
S3,bucket,us-west-2,terrarium-prod-web,arn:aws:s3:::terrarium-prod-web,terrarium-prod-web,2,False,Environment=prod;Project=terrarium,Environment=prod;Project=terrarium,,,,,,,,,,,,,,,,,,,,,2026-04-27T23:02:16.000Z,False
S3,bucket,us-west-2,terrarium-tfstate-dev,arn:aws:s3:::terrarium-tfstate-dev,terrarium-tfstate-dev,0,True,,,,,,,,,,,,,,,,,,,,,,,2026-04-27T14:15:09.000Z,False
S3,bucket,us-west-2,terrarium-tfstate-prod,arn:aws:s3:::terrarium-tfstate-prod,terrarium-tfstate-prod,0,True,,,,,,,,,,,,,,,,,,,,,,,2026-04-27T14:16:16.000Z,False
S3,bucket,us-west-2,ursa-us-west-2-052779-default-customer-1d8c14,arn:aws:s3:::ursa-us-west-2-052779-default-customer-1d8c14,ursa-us-west-2-052779-default-customer-1d8c14,2,False,ManagedBy=Ursa;ProvisionedBy=PortalOnboarding,ManagedBy=Ursa;ProvisionedBy=PortalOnboarding,,,,,,,,,,,,,,,,,,,,,2026-04-28T01:41:59.000Z,False
S3,bucket,us-west-2,zebra-day-cfg-us-west-2,arn:aws:s3:::zebra-day-cfg-us-west-2,zebra-day-cfg-us-west-2,2,False,lsmc-cost-center=global;lsmc-project=zebra-day+us-west-2,lsmc-cost-center=global;lsmc-project=zebra-day+us-west-2,,,,,,,,,,,,,,,,,,,,,2026-06-08T23:34:35.000Z,False
