start,end,estimated,cost_usd,service,usage_type
2026-06-01,2026-07-01,False,5.46e-08,Amazon Simple Storage Service,USE1-USE2-AWS-Out-Bytes
2026-06-01,2026-07-01,False,1.09834e-05,Amazon Simple Storage Service,USE1-USW1-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0042764234,Amazon Simple Storage Service,USE1-USW2-AWS-Out-Bytes
2026-06-01,2026-07-01,False,1.3737e-06,Amazon Simple Storage Service,USE2-DataTransfer-Out-Bytes
2026-06-01,2026-07-01,False,0.00035,Amazon Simple Storage Service,USE2-Requests-Tier1
2026-06-01,2026-07-01,False,0.2157724,Amazon Simple Storage Service,USE2-Requests-Tier2
2026-06-01,2026-07-01,False,3.9e-08,Amazon Simple Storage Service,USE2-TimedStorage-ByteHrs
2026-06-01,2026-07-01,False,0.0021085615,Amazon Simple Storage Service,USE2-USE1-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0008442191,Amazon Simple Storage Service,USE2-USW2-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.00024,Amazon Simple Storage Service,USW1-Requests-Tier8
2026-06-01,2026-07-01,False,0.0,Amazon Simple Storage Service,USW2-AFS1-AWS-In-Bytes
2026-06-01,2026-07-01,False,2.4119e-06,Amazon Simple Storage Service,USW2-AFS1-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Simple Storage Service,USW2-APE1-AWS-In-Bytes
2026-06-01,2026-07-01,False,3.2663e-06,Amazon Simple Storage Service,USW2-APE1-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Simple Storage Service,USW2-APN1-AWS-In-Bytes
2026-06-01,2026-07-01,False,3.03127e-05,Amazon Simple Storage Service,USW2-APN1-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Simple Storage Service,USW2-APN2-AWS-In-Bytes
2026-06-01,2026-07-01,False,3.14018e-05,Amazon Simple Storage Service,USW2-APN2-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Simple Storage Service,USW2-APN3-AWS-In-Bytes
2026-06-01,2026-07-01,False,3.076e-05,Amazon Simple Storage Service,USW2-APN3-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Simple Storage Service,USW2-APS1-AWS-In-Bytes
2026-06-01,2026-07-01,False,3.08121e-05,Amazon Simple Storage Service,USW2-APS1-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Simple Storage Service,USW2-APS2-AWS-In-Bytes
2026-06-01,2026-07-01,False,3.10975e-05,Amazon Simple Storage Service,USW2-APS2-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Simple Storage Service,USW2-APS3-AWS-In-Bytes
2026-06-01,2026-07-01,False,2.82835e-05,Amazon Simple Storage Service,USW2-APS3-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Simple Storage Service,USW2-APS4-AWS-In-Bytes
2026-06-01,2026-07-01,False,2.9734e-06,Amazon Simple Storage Service,USW2-APS4-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Simple Storage Service,USW2-APS5-AWS-In-Bytes
2026-06-01,2026-07-01,False,3.0538e-06,Amazon Simple Storage Service,USW2-APS5-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Simple Storage Service,USW2-CAN1-AWS-In-Bytes
2026-06-01,2026-07-01,False,3.0196e-05,Amazon Simple Storage Service,USW2-CAN1-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Simple Storage Service,USW2-CloudFront-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Simple Storage Service,USW2-DataTransfer-In-ABytes
2026-06-01,2026-07-01,False,0.0,Amazon Simple Storage Service,USW2-DataTransfer-In-Bytes
2026-06-01,2026-07-01,False,13.3261461857,Amazon Simple Storage Service,USW2-DataTransfer-Out-ABytes
2026-06-01,2026-07-01,False,60.0310971831,Amazon Simple Storage Service,USW2-DataTransfer-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Simple Storage Service,USW2-EU-AWS-In-Bytes
2026-06-01,2026-07-01,False,3.07412e-05,Amazon Simple Storage Service,USW2-EU-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Simple Storage Service,USW2-EUC1-AWS-In-Bytes
2026-06-01,2026-07-01,False,2.70863e-05,Amazon Simple Storage Service,USW2-EUC1-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Simple Storage Service,USW2-EUN1-AWS-In-Bytes
2026-06-01,2026-07-01,False,2.91112e-05,Amazon Simple Storage Service,USW2-EUN1-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Simple Storage Service,USW2-EUW2-AWS-In-Bytes
2026-06-01,2026-07-01,False,3.09272e-05,Amazon Simple Storage Service,USW2-EUW2-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Simple Storage Service,USW2-EUW3-AWS-In-Bytes
2026-06-01,2026-07-01,False,3.06522e-05,Amazon Simple Storage Service,USW2-EUW3-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0018819996,Amazon Simple Storage Service,USW2-Monitoring-Automation-INT
2026-06-01,2026-07-01,False,5.5e-05,Amazon Simple Storage Service,USW2-Requests-Annotation-Tier1
2026-06-01,2026-07-01,False,0.027845,Amazon Simple Storage Service,USW2-Requests-INT-Tier1
2026-06-01,2026-07-01,False,0.0018208,Amazon Simple Storage Service,USW2-Requests-INT-Tier2
2026-06-01,2026-07-01,False,83.26204,Amazon Simple Storage Service,USW2-Requests-Tier1
2026-06-01,2026-07-01,False,107.411268,Amazon Simple Storage Service,USW2-Requests-Tier2
2026-06-01,2026-07-01,False,0.00057,Amazon Simple Storage Service,USW2-Requests-Tier8
2026-06-01,2026-07-01,False,0.0,Amazon Simple Storage Service,USW2-SAE1-AWS-In-Bytes
2026-06-01,2026-07-01,False,3.06605e-05,Amazon Simple Storage Service,USW2-SAE1-AWS-Out-Bytes
2026-06-01,2026-07-01,False,8.5e-05,Amazon Simple Storage Service,USW2-Tables-Requests-Tier1
2026-06-01,2026-07-01,False,0.0007965112,Amazon Simple Storage Service,USW2-TagStorage-TagHrs
2026-06-01,2026-07-01,False,6581.0516531379,Amazon Simple Storage Service,USW2-TimedStorage-ByteHrs
2026-06-01,2026-07-01,False,17.3811329784,Amazon Simple Storage Service,USW2-TimedStorage-INT-FA-ByteHrs
2026-06-01,2026-07-01,False,0.0,Amazon Simple Storage Service,USW2-USE1-AWS-In-Bytes
2026-06-01,2026-07-01,False,139.3279902926,Amazon Simple Storage Service,USW2-USE1-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Simple Storage Service,USW2-USE2-AWS-In-Bytes
2026-06-01,2026-07-01,False,2.72344e-05,Amazon Simple Storage Service,USW2-USE2-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Amazon Simple Storage Service,USW2-USW1-AWS-In-Bytes
2026-06-01,2026-07-01,False,3.08658e-05,Amazon Simple Storage Service,USW2-USW1-AWS-Out-Bytes
2026-06-01,2026-07-01,False,7.2,Amazon Virtual Private Cloud,APS3-PublicIPv4:InUseAddress
2026-06-01,2026-07-01,False,7.2,Amazon Virtual Private Cloud,EUC1-PublicIPv4:InUseAddress
2026-06-01,2026-07-01,False,0.00656675,Amazon Virtual Private Cloud,USE1-PublicIPv4:IdleAddress
2026-06-01,2026-07-01,False,37.783844455,Amazon Virtual Private Cloud,USE1-PublicIPv4:InUseAddress
2026-06-01,2026-07-01,False,3.39899173,Amazon Virtual Private Cloud,USW2-PublicIPv4:IdleAddress
2026-06-01,2026-07-01,False,56.00224032,Amazon Virtual Private Cloud,USW2-PublicIPv4:InUseAddress
2026-06-01,2026-07-01,False,0.1710700144,Amazon Virtual Private Cloud,USW2-VpcEndpoint-Bytes
2026-06-01,2026-07-01,False,50.4,Amazon Virtual Private Cloud,USW2-VpcEndpoint-Hours
2026-06-01,2026-07-01,False,0.0,AmazonCloudWatch,APS3-CW:Requests
2026-06-01,2026-07-01,False,3e-05,AmazonCloudWatch,CW:GMD-Metrics
2026-06-01,2026-07-01,False,0.0,AmazonCloudWatch,CW:Requests
2026-06-01,2026-07-01,False,0.4416718536,AmazonCloudWatch,DashboardsUsageHour-Basic
2026-06-01,2026-07-01,False,0.0,AmazonCloudWatch,EUC1-CW:Requests
2026-06-01,2026-07-01,False,0.0043441832,AmazonCloudWatch,USE1-TimedStorage-ByteHrs
2026-06-01,2026-07-01,False,0.0437607335,AmazonCloudWatch,USE1-VendedLog-Bytes
2026-06-01,2026-07-01,False,0.0,AmazonCloudWatch,USE2-CW:Requests
2026-06-01,2026-07-01,False,1.4302778028,AmazonCloudWatch,USW2-CW:AlarmMonitorUsage
2026-06-01,2026-07-01,False,1.0763310394,AmazonCloudWatch,USW2-CW:CompositeAlarmMonitorUsage
2026-06-01,2026-07-01,False,0.00042,AmazonCloudWatch,USW2-CW:GMD-Metrics
2026-06-01,2026-07-01,False,2.1599998467,AmazonCloudWatch,USW2-CW:MetricMonitorUsage
2026-06-01,2026-07-01,False,0.0,AmazonCloudWatch,USW2-CW:Requests
2026-06-01,2026-07-01,False,269.5705567351,AmazonCloudWatch,USW2-DataProcessing-Bytes
2026-06-01,2026-07-01,False,0.712848696,AmazonCloudWatch,USW2-TimedStorage-ByteHrs
2026-06-01,2026-07-01,False,9.49558e-05,AmazonCloudWatch,USW2-VendedLog-Bytes
2026-06-01,2026-07-01,False,0.0,CloudWatch Events,USW2-ScheduledInvocation
2026-06-01,2026-07-01,False,0.0,Tax,AFS1-EventsAnalyzed
2026-06-01,2026-07-01,False,0.0,Tax,APE1-EventsAnalyzed
2026-06-01,2026-07-01,False,0.0,Tax,APN1-EventsAnalyzed
2026-06-01,2026-07-01,False,0.0,Tax,APN1-PaidComplianceCheck
2026-06-01,2026-07-01,False,0.0,Tax,APN2-EventsAnalyzed
2026-06-01,2026-07-01,False,0.0,Tax,APN2-PaidComplianceCheck
2026-06-01,2026-07-01,False,0.0,Tax,APN3-EventsAnalyzed
2026-06-01,2026-07-01,False,0.0,Tax,APN3-PaidComplianceCheck
2026-06-01,2026-07-01,False,0.0,Tax,APS1-EventsAnalyzed
2026-06-01,2026-07-01,False,0.0,Tax,APS1-PaidComplianceCheck
2026-06-01,2026-07-01,False,0.0,Tax,APS2-EventsAnalyzed
2026-06-01,2026-07-01,False,0.0,Tax,APS2-PaidComplianceCheck
2026-06-01,2026-07-01,False,0.0,Tax,APS3-EBS:SnapshotUsage
2026-06-01,2026-07-01,False,0.0,Tax,APS3-EventsAnalyzed
2026-06-01,2026-07-01,False,0.0,Tax,APS3-NatGateway-Hours
2026-06-01,2026-07-01,False,0.0,Tax,APS3-PaidComplianceCheck
2026-06-01,2026-07-01,False,0.0,Tax,APS3-PublicIPv4:InUseAddress
2026-06-01,2026-07-01,False,0.0,Tax,APS3-Requests-Tier2
2026-06-01,2026-07-01,False,0.0,Tax,APS3-TimedStorage-ByteHrs
2026-06-01,2026-07-01,False,0.0,Tax,APS3-USE1-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Tax,APS4-EventsAnalyzed
2026-06-01,2026-07-01,False,0.0,Tax,APS5-EventsAnalyzed
2026-06-01,2026-07-01,False,0.0,Tax,Aurora:BackupUsage
2026-06-01,2026-07-01,False,0.0,Tax,Aurora:StorageIOUsage
2026-06-01,2026-07-01,False,0.0,Tax,Aurora:StorageUsage
2026-06-01,2026-07-01,False,0.0,Tax,BoxUsage:t3.2xlarge
2026-06-01,2026-07-01,False,0.0,Tax,BoxUsage:t3.micro
2026-06-01,2026-07-01,False,0.0,Tax,BoxUsage:t3.nano
2026-06-01,2026-07-01,False,0.0,Tax,BoxUsage:t3a.2xlarge
2026-06-01,2026-07-01,False,0.0,Tax,CAN1-EventsAnalyzed
2026-06-01,2026-07-01,False,0.0,Tax,CAN1-PaidComplianceCheck
2026-06-01,2026-07-01,False,0.0,Tax,DNS-Queries
2026-06-01,2026-07-01,False,0.0,Tax,DashboardsUsageHour-Basic
2026-06-01,2026-07-01,False,0.0,Tax,DataTransfer-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Tax,DataTransfer-Regional-Bytes
2026-06-01,2026-07-01,False,0.0,Tax,Dollar
2026-06-01,2026-07-01,False,0.0,Tax,EBS:SnapshotUsage
2026-06-01,2026-07-01,False,0.0,Tax,EBS:VolumeUsage.gp3
2026-06-01,2026-07-01,False,0.0,Tax,EU-EventsAnalyzed
2026-06-01,2026-07-01,False,0.0,Tax,EU-PaidComplianceCheck
2026-06-01,2026-07-01,False,0.0,Tax,EUC1-EventsAnalyzed
2026-06-01,2026-07-01,False,0.0,Tax,EUC1-NatGateway-Hours
2026-06-01,2026-07-01,False,0.0,Tax,EUC1-PaidComplianceCheck
2026-06-01,2026-07-01,False,0.0,Tax,EUC1-PublicIPv4:InUseAddress
2026-06-01,2026-07-01,False,0.0,Tax,EUC1-Requests-Tier2
2026-06-01,2026-07-01,False,0.0,Tax,EUC1-TimedStorage-ByteHrs
2026-06-01,2026-07-01,False,0.0,Tax,EUN1-EventsAnalyzed
2026-06-01,2026-07-01,False,0.0,Tax,EUN1-PaidComplianceCheck
2026-06-01,2026-07-01,False,0.0,Tax,EUW2-EventsAnalyzed
2026-06-01,2026-07-01,False,0.0,Tax,EUW2-PaidComplianceCheck
2026-06-01,2026-07-01,False,0.0,Tax,EUW3-EventsAnalyzed
2026-06-01,2026-07-01,False,0.0,Tax,EUW3-PaidComplianceCheck
2026-06-01,2026-07-01,False,0.0,Tax,Global-MonitoredIAMRole
2026-06-01,2026-07-01,False,0.0,Tax,Global-MonitoredIAMUser
2026-06-01,2026-07-01,False,0.0,Tax,Global-RuleV2
2026-06-01,2026-07-01,False,0.0,Tax,Global-WebACLV2
2026-06-01,2026-07-01,False,0.0,Tax,HostedZone
2026-06-01,2026-07-01,False,0.0,Tax,InstanceUsage:db.r5.large
2026-06-01,2026-07-01,False,0.0,Tax,InstanceUsage:db.r6g.large
2026-06-01,2026-07-01,False,0.0,Tax,InstanceUsage:db.r7g.large
2026-06-01,2026-07-01,False,0.0,Tax,InstanceUsage:db.t3.medium
2026-06-01,2026-07-01,False,0.0,Tax,InstanceUsage:db.t4g.medium
2026-06-01,2026-07-01,False,0.0,Tax,LoadBalancerUsage
2026-06-01,2026-07-01,False,0.0,Tax,NatGateway-Hours
2026-06-01,2026-07-01,False,0.0,Tax,RDS:ChargedBackupUsage
2026-06-01,2026-07-01,False,0.0,Tax,RDS:GP2-Storage
2026-06-01,2026-07-01,False,0.0,Tax,RDS:GP3-Storage
2026-06-01,2026-07-01,False,0.0,Tax,Requests-Tier1
2026-06-01,2026-07-01,False,0.0,Tax,Requests-Tier2
2026-06-01,2026-07-01,False,0.0,Tax,SAE1-EventsAnalyzed
2026-06-01,2026-07-01,False,0.0,Tax,SAE1-PaidComplianceCheck
2026-06-01,2026-07-01,False,0.0,Tax,SAE1-PaidEventsAnalyzed
2026-06-01,2026-07-01,False,0.0,Tax,TimedStorage-ByteHrs
2026-06-01,2026-07-01,False,0.0,Tax,USE1-APIRequest
2026-06-01,2026-07-01,False,0.0,Tax,USE1-APS3-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Tax,USE1-AWSSecretsManager-Secrets
2026-06-01,2026-07-01,False,0.0,Tax,USE1-AWSSecretsManagerAPIRequest
2026-06-01,2026-07-01,False,0.0,Tax,USE1-CostDataStorage
2026-06-01,2026-07-01,False,0.0,Tax,USE1-EUC1-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Tax,USE1-EventsAnalyzed
2026-06-01,2026-07-01,False,0.0,Tax,USE1-LogsAnalyzedBytes
2026-06-01,2026-07-01,False,0.0,Tax,USE1-MonitoredContainerImage
2026-06-01,2026-07-01,False,0.0,Tax,USE1-MonitoredEC2
2026-06-01,2026-07-01,False,0.0,Tax,USE1-PaidComplianceCheck
2026-06-01,2026-07-01,False,0.0,Tax,USE1-PaidRDSvCPUMonitored
2026-06-01,2026-07-01,False,0.0,Tax,USE1-PublicIPv4:IdleAddress
2026-06-01,2026-07-01,False,0.0,Tax,USE1-PublicIPv4:InUseAddress
2026-06-01,2026-07-01,False,0.0,Tax,USE1-USE2-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Tax,USE1-USW2-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Tax,USE1-VendedLog-Bytes
2026-06-01,2026-07-01,False,0.0,Tax,USE2-EventsAnalyzed
2026-06-01,2026-07-01,False,0.0,Tax,USE2-PaidComplianceCheck
2026-06-01,2026-07-01,False,0.0,Tax,USE2-PaidEventsAnalyzed
2026-06-01,2026-07-01,False,0.0,Tax,USE2-Requests-Tier2
2026-06-01,2026-07-01,False,0.0,Tax,USW1-EventsAnalyzed
2026-06-01,2026-07-01,False,0.0,Tax,USW1-PaidComplianceCheck
2026-06-01,2026-07-01,False,0.0,Tax,USW2-AWSSecretsManager-Secrets
2026-06-01,2026-07-01,False,0.0,Tax,USW2-AWSSecretsManagerAPIRequest
2026-06-01,2026-07-01,False,0.0,Tax,USW2-Aurora:BackupUsage
2026-06-01,2026-07-01,False,0.0,Tax,USW2-Aurora:IO-OptimizedStorageUsage
2026-06-01,2026-07-01,False,0.0,Tax,USW2-Aurora:ServerlessV2IOOptimizedUsage
2026-06-01,2026-07-01,False,0.0,Tax,USW2-Aurora:StorageIOUsage
2026-06-01,2026-07-01,False,0.0,Tax,USW2-Aurora:StorageUsage
2026-06-01,2026-07-01,False,0.0,Tax,USW2-BoxUsage:f2.6xlarge
2026-06-01,2026-07-01,False,0.0,Tax,USW2-BoxUsage:r7i.2xlarge
2026-06-01,2026-07-01,False,0.0,Tax,USW2-BoxUsage:r7i.4xlarge
2026-06-01,2026-07-01,False,0.0,Tax,USW2-BoxUsage:r7i.8xlarge
2026-06-01,2026-07-01,False,0.0,Tax,USW2-BoxUsage:t3.2xlarge
2026-06-01,2026-07-01,False,0.0,Tax,USW2-BoxUsage:t3.micro
2026-06-01,2026-07-01,False,0.0,Tax,USW2-BoxUsage:t3.small
2026-06-01,2026-07-01,False,0.0,Tax,USW2-BoxUsage:t3.xlarge
2026-06-01,2026-07-01,False,0.0,Tax,USW2-BoxUsage:t3a.2xlarge
2026-06-01,2026-07-01,False,0.0,Tax,USW2-BoxUsage:t4g.medium
2026-06-01,2026-07-01,False,0.0,Tax,USW2-BoxUsage:t4g.micro
2026-06-01,2026-07-01,False,0.0,Tax,USW2-CW:AlarmMonitorUsage
2026-06-01,2026-07-01,False,0.0,Tax,USW2-CW:CompositeAlarmMonitorUsage
2026-06-01,2026-07-01,False,0.0,Tax,USW2-CW:MetricMonitorUsage
2026-06-01,2026-07-01,False,0.0,Tax,USW2-DataEventsRecorded
2026-06-01,2026-07-01,False,0.0,Tax,USW2-DataProcessing-Bytes
2026-06-01,2026-07-01,False,0.0,Tax,USW2-DataTransfer-Out-ABytes
2026-06-01,2026-07-01,False,0.0,Tax,USW2-DataTransfer-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Tax,USW2-DataTransfer-Regional-Bytes
2026-06-01,2026-07-01,False,0.0,Tax,USW2-EBS:SnapshotUsage
2026-06-01,2026-07-01,False,0.0,Tax,USW2-EBS:VolumeUsage.gp3
2026-06-01,2026-07-01,False,0.0,Tax,USW2-EUC1-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Tax,USW2-EventsAnalyzed
2026-06-01,2026-07-01,False,0.0,Tax,USW2-Fargate-GB-Hours
2026-06-01,2026-07-01,False,0.0,Tax,USW2-Fargate-vCPU-Hours:perCPU
2026-06-01,2026-07-01,False,0.0,Tax,USW2-InstanceUsage:db.r5.large
2026-06-01,2026-07-01,False,0.0,Tax,USW2-InstanceUsage:db.r6g.large
2026-06-01,2026-07-01,False,0.0,Tax,USW2-InstanceUsage:db.r8g.large
2026-06-01,2026-07-01,False,0.0,Tax,USW2-InstanceUsage:db.t4g.medium
2026-06-01,2026-07-01,False,0.0,Tax,USW2-InstanceUsage:db.t4g.micro
2026-06-01,2026-07-01,False,0.0,Tax,USW2-InstanceUsageIOOptimized:db.r8g.2xl
2026-06-01,2026-07-01,False,0.0,Tax,USW2-InstanceUsageIOOptimized:db.r8g.xl
2026-06-01,2026-07-01,False,0.0,Tax,USW2-LCUUsage
2026-06-01,2026-07-01,False,0.0,Tax,USW2-LoadBalancerUsage
2026-06-01,2026-07-01,False,0.0,Tax,USW2-LogsAnalyzedBytes
2026-06-01,2026-07-01,False,0.0,Tax,USW2-MonitoredContainerImage
2026-06-01,2026-07-01,False,0.0,Tax,USW2-MonitoredEC2
2026-06-01,2026-07-01,False,0.0,Tax,USW2-MonitoredFunction
2026-06-01,2026-07-01,False,0.0,Tax,USW2-MonitoredFunctionCode
2026-06-01,2026-07-01,False,0.0,Tax,USW2-NatGateway-Bytes
2026-06-01,2026-07-01,False,0.0,Tax,USW2-NatGateway-Hours
2026-06-01,2026-07-01,False,0.0,Tax,USW2-PaidComplianceCheck
2026-06-01,2026-07-01,False,0.0,Tax,USW2-PaidEventsAnalyzed
2026-06-01,2026-07-01,False,0.0,Tax,USW2-PaidEventsAnalyzed-Bytes
2026-06-01,2026-07-01,False,0.0,Tax,USW2-PaidS3DataEventsAnalyzed
2026-06-01,2026-07-01,False,0.0,Tax,USW2-PublicIPv4:IdleAddress
2026-06-01,2026-07-01,False,0.0,Tax,USW2-PublicIPv4:InUseAddress
2026-06-01,2026-07-01,False,0.0,Tax,USW2-RDS:GP2-Storage
2026-06-01,2026-07-01,False,0.0,Tax,USW2-RDS:GP3-Storage
2026-06-01,2026-07-01,False,0.0,Tax,USW2-ReadRequestUnits
2026-06-01,2026-07-01,False,0.0,Tax,USW2-Requests-INT-Tier1
2026-06-01,2026-07-01,False,0.0,Tax,USW2-Requests-Tier1
2026-06-01,2026-07-01,False,0.0,Tax,USW2-Requests-Tier2
2026-06-01,2026-07-01,False,0.0,Tax,USW2-SpotUsage:c6i.32xlarge
2026-06-01,2026-07-01,False,0.0,Tax,USW2-SpotUsage:c6i.metal
2026-06-01,2026-07-01,False,0.0,Tax,USW2-SpotUsage:c7i.48xlarge
2026-06-01,2026-07-01,False,0.0,Tax,USW2-SpotUsage:c7i.metal-48xl
2026-06-01,2026-07-01,False,0.0,Tax,USW2-SpotUsage:c8i.32xlarge
2026-06-01,2026-07-01,False,0.0,Tax,USW2-SpotUsage:c8i.metal-48xl
2026-06-01,2026-07-01,False,0.0,Tax,USW2-SpotUsage:c8id.96xlarge
2026-06-01,2026-07-01,False,0.0,Tax,USW2-SpotUsage:c8id.metal-48xl
2026-06-01,2026-07-01,False,0.0,Tax,USW2-SpotUsage:c8id.metal-96xl
2026-06-01,2026-07-01,False,0.0,Tax,USW2-SpotUsage:i4i.metal
2026-06-01,2026-07-01,False,0.0,Tax,USW2-SpotUsage:i7i.48xlarge
2026-06-01,2026-07-01,False,0.0,Tax,USW2-SpotUsage:i7ie.48xlarge
2026-06-01,2026-07-01,False,0.0,Tax,USW2-SpotUsage:i7ie.metal-48xl
2026-06-01,2026-07-01,False,0.0,Tax,USW2-SpotUsage:m6i.metal
2026-06-01,2026-07-01,False,0.0,Tax,USW2-SpotUsage:m6id.32xlarge
2026-06-01,2026-07-01,False,0.0,Tax,USW2-SpotUsage:m6id.metal
2026-06-01,2026-07-01,False,0.0,Tax,USW2-SpotUsage:m6in.metal
2026-06-01,2026-07-01,False,0.0,Tax,USW2-SpotUsage:m7i.48xlarge
2026-06-01,2026-07-01,False,0.0,Tax,USW2-SpotUsage:m7i.metal-48xl
2026-06-01,2026-07-01,False,0.0,Tax,USW2-SpotUsage:m8i.32xlarge
2026-06-01,2026-07-01,False,0.0,Tax,USW2-SpotUsage:m8i.48xlarge
2026-06-01,2026-07-01,False,0.0,Tax,USW2-SpotUsage:m8i.metal-48xl
2026-06-01,2026-07-01,False,0.0,Tax,USW2-SpotUsage:m8id.96xlarge
2026-06-01,2026-07-01,False,0.0,Tax,USW2-SpotUsage:m8id.metal-96xl
2026-06-01,2026-07-01,False,0.0,Tax,USW2-SpotUsage:m8idb.96xlarge
2026-06-01,2026-07-01,False,0.0,Tax,USW2-SpotUsage:m8idn.96xlarge
2026-06-01,2026-07-01,False,0.0,Tax,USW2-SpotUsage:r5.2xlarge
2026-06-01,2026-07-01,False,0.0,Tax,USW2-SpotUsage:r6i.metal
2026-06-01,2026-07-01,False,0.0,Tax,USW2-SpotUsage:r6id.metal
2026-06-01,2026-07-01,False,0.0,Tax,USW2-SpotUsage:r7i.48xlarge
2026-06-01,2026-07-01,False,0.0,Tax,USW2-SpotUsage:r7i.metal-48xl
2026-06-01,2026-07-01,False,0.0,Tax,USW2-SpotUsage:r8i.32xlarge
2026-06-01,2026-07-01,False,0.0,Tax,USW2-SpotUsage:r8i.48xlarge
2026-06-01,2026-07-01,False,0.0,Tax,USW2-SpotUsage:r8i.metal-48xl
2026-06-01,2026-07-01,False,0.0,Tax,USW2-SpotUsage:r8id.96xlarge
2026-06-01,2026-07-01,False,0.0,Tax,USW2-SpotUsage:r8id.metal-96xl
2026-06-01,2026-07-01,False,0.0,Tax,USW2-SpotUsage:x8i.32xlarge
2026-06-01,2026-07-01,False,0.0,Tax,USW2-Storage
2026-06-01,2026-07-01,False,0.0,Tax,USW2-TimedStorage-ByteHrs
2026-06-01,2026-07-01,False,0.0,Tax,USW2-TimedStorage-INT-FA-ByteHrs
2026-06-01,2026-07-01,False,0.0,Tax,USW2-USE1-AWS-Out-Bytes
2026-06-01,2026-07-01,False,0.0,Tax,USW2-VpcEndpoint-Bytes
2026-06-01,2026-07-01,False,0.0,Tax,USW2-VpcEndpoint-Hours
2026-06-01,2026-07-01,False,0.0,Tax,USW2-WriteRequestUnits
2026-06-01,2026-07-01,False,0.0,Tax,us-east-1-KMS-Keys
2026-06-01,2026-07-01,False,0.0,Tax,us-east-1-KMS-Requests
2026-06-01,2026-07-01,False,0.0,Tax,us-west-2-KMS-Keys
2026-06-01,2026-07-01,False,0.0,Tax,us-west-2-KMS-Requests
