service,resource_type,region,arn,last_reported_at,source_index_region
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-8ebc1e9f-660d-4cad-a610-090a8d08270d,2026-07-13T18:31:54Z,us-west-2
ec2,ec2:network-interface,us-west-2,arn:aws:ec2:us-west-2:108782052779:network-interface/eni-0e1ae271ff3344162,2026-07-13T14:19:55Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-z42qhtrm,2026-07-15T04:17:57Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-b8a58b04-833e-6b9e-acb0-8600cda5abc9,2026-07-11T02:46:23Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-jnyzhrbm,2026-07-13T08:16:32Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-3wgzgriq,2026-07-12T19:07:08Z,us-west-2
ec2,ec2:network-interface,us-west-2,arn:aws:ec2:us-west-2:108782052779:network-interface/eni-0e0c2f1a51fcfca62,2026-07-13T14:19:55Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-07e9880ff1f64d466,2026-07-13T07:03:29Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-8c16bc9f-44a5-ccaf-8490-a928754bd261,2026-07-10T04:29:23Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-057aebc46ca5dfaf6,2026-07-12T12:34:49Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-b28f0906-0316-69bc-ae32-0e8264d1df2f,2026-07-12T13:54:00Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-921ca824-5b07-6c16-0e92-8fa2bc221ae6,2026-07-15T01:52:48Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-i1d7gh7m,2026-07-13T09:09:45Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-189e082e-dbaf-cc3c-0630-a782b546379b,2026-07-09T23:43:30Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-77kzkfkp,2026-07-15T20:25:09Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-b8b6802c-fb0f-cc96-aeb0-87889f742abe,2026-07-15T18:46:15Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-08ee1d6e4fa132335,2026-07-13T07:03:29Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-381c02ac-f1af-4634-8612-a7a26b49f302,2026-07-12T21:23:33Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-18b6022c-f18d-64b6-8cb2-ad0235b5807c,2026-07-15T18:10:52Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-30870ba4-8114-e33e-2432-042298ae46b9,2026-07-13T19:30:46Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-ba0d89ae-831c-6b3e-a4b0-8ea0b7206924,2026-07-10T02:08:10Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-b0162224-7925-6696-a6b8-8788156d93ab,2026-07-11T07:57:24Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-0070c09093b451c74,2026-07-12T10:24:45Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-34i7gr3q,2026-07-12T15:42:30Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-8cbe3e95-c4a5-4605-8618-23a88ebaaf30,2026-07-10T18:49:27Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-0031a28172837d304,2026-07-14T18:24:48Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-18162aa4-d385-ecbe-acb8-05a8c5e77437,2026-07-15T04:16:56Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-bab6a82e-f1ad-6c36-2c38-8f8aca384771,2026-07-12T19:08:39Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-06bc3c9d-e4a5-6e27-2e32-a1a08d97ad04,2026-07-12T19:06:36Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-0932c2a9d23159c75,2026-07-12T02:46:49Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-b08f2b24-013e-43b6-8630-842215abc4e6,2026-07-10T00:02:05Z,us-west-2
ec2,ec2:launch-template,us-west-2,arn:aws:ec2:us-west-2:108782052779:launch-template/lt-00bc071515695fd7a,2026-07-15T20:19:41Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-ac361cbd-cc8f-4cad-ae32-8b0ac3479bd2,2026-07-12T01:15:53Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-ja8fgktq,2026-07-14T11:21:09Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-c3bqksvq,2026-07-12T20:49:25Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-3294820e-59a5-ee9c-0c38-0f0afcfdab2c,2026-07-15T19:33:08Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-08f85eeadaafacf6e,2026-07-13T07:03:29Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-9a872b86-8194-419c-a4ba-0e00eabd8114,2026-07-13T20:11:36Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-241636bd-ceaf-cead-06b2-89a08a89625d,2026-07-10T03:31:53Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-90942804-d92f-ec14-ac9a-852294f97a87,2026-07-12T15:57:31Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-18rfk37n,2026-07-12T15:57:30Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-j3vzhb9n,2026-07-12T22:57:32Z,us-west-2
ec2,ec2:subnet,us-west-2,arn:aws:ec2:us-west-2:108782052779:subnet/subnet-007038832fae23321,2026-07-15T08:27:26Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-26b6163f-c407-e40f-2cb0-09a0b7b5ed0b,2026-07-11T02:25:41Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-02601601c4b4241f3,2026-07-12T02:46:49Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-2iwzg1dq,2026-07-15T20:24:38Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-3816a00e-73a7-cc34-0c12-2faaa63f2c8f,2026-07-11T03:10:06Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-qce7jexp,2026-07-12T17:10:20Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-baada3a4-a9b6-41bc-ac92-0c0214921a74,2026-07-12T17:46:02Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-9036a0ae-f105-6496-8e38-0fa23668efa6,2026-07-10T18:32:55Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-181e2a2e-d3ad-6c1e-84b2-af88d9b23f2e,2026-07-10T02:05:35Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-0414b61d-442f-ee0d-8cba-abaaba3e9c03,2026-07-10T06:34:46Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-2ebe34bd-ce87-ec2d-8612-0128af10e4f5,2026-07-10T08:39:58Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-241cb49d-6c05-e407-2cb2-a928e08d05fd,2026-07-12T14:51:21Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-321ea2ae-5b8f-469c-0e38-25a0024c76db,2026-07-10T03:23:07Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-189428ae-f90f-4c9c-0eba-8f8a6452e422,2026-07-12T01:35:10Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-ac3cbcb5-ce0f-c62d-a410-2980031a01fb,2026-07-10T00:00:03Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-9xmqkhqq,2026-07-13T04:04:57Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-ba070b04-0334-e99e-8c38-8608cd0f7c56,2026-07-15T18:28:29Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-a6be9c1d-4e87-6605-2eb8-898853be0539,2026-07-12T14:00:15Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-0ecb8167c4542d1b5,2026-07-15T20:15:18Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-c72fkqtn,2026-07-12T16:50:12Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-9a8da906-a11e-693c-ae9a-aeaa7b83113f,2026-07-12T14:57:45Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-0d3186dc1552445aa,2026-07-13T07:03:29Z,us-west-2
ec2,ec2:launch-template,us-west-2,arn:aws:ec2:us-west-2:108782052779:launch-template/lt-0693f8a480c708074,2026-07-12T15:16:43Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-1225890e-23b4-4b34-a410-8c82f58dc76b,2026-07-12T01:03:08Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-0457667ea08e1cdea,2026-07-12T02:46:49Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-ba250b2c-29b4-6996-aeba-2c8ad794e1a9,2026-07-12T21:00:19Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-2c9c14bd-e605-ec0d-04b8-a38a59a8a10c,2026-07-10T03:34:26Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-323602a4-7327-663e-2412-27a0a6fc3594,2026-07-13T02:35:34Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-094074860cb8b58c6,2026-07-13T07:03:29Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-0276335a95cdff5e8,2026-07-13T07:03:29Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-ac143eb5-4c0f-6eaf-a41a-89a8b7d40121,2026-07-15T19:34:36Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-0e1e16bf-46ad-c605-2c92-a1209ff17ff0,2026-07-13T05:40:30Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-01f60ca5b0045b61d,2026-07-13T07:03:29Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-b0a5090c-0996-639e-8c3a-0ea8c53798f5,2026-07-10T06:46:07Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-100d09ae-8b3e-ebbe-ac38-ac8ac5ed3c41,2026-07-10T06:19:16Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-9aa529a6-2bbc-c99c-0e9a-a402c383401a,2026-07-11T05:20:29Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-9a9c8aae-f92f-c614-0e92-8520d2688bec,2026-07-10T06:43:33Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-01bbcb015023d9ce4,2026-07-13T07:03:29Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-30368a24-73af-46b6-0c1a-8d80126138b6,2026-07-14T12:04:34Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-0cb18b7305c823890,2026-07-12T02:46:49Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-03cf6b366cf29d3e1,2026-07-12T02:46:49Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-902d89ac-a13c-c396-ae32-2c08cdb5c1c2,2026-07-11T11:16:13Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-01039b05aeaa93f6c,2026-07-12T02:46:49Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-2e3ebc1d-648f-cc2d-8438-01085075eccf,2026-07-11T12:00:54Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-b2a7ab86-019c-e3b6-84b0-ae08c808f8ff,2026-07-12T12:27:43Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-0c36bebf-c6a7-4687-861a-2b002daa58f5,2026-07-13T19:38:01Z,us-west-2
ec2,ec2:network-interface,us-west-2,arn:aws:ec2:us-west-2:108782052779:network-interface/eni-065387da5a9b7ccb2,2026-07-13T14:19:55Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-sd8qgwgq,2026-07-13T15:14:00Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-98af0304-89be-4336-a630-8c00b96c8b82,2026-07-15T21:31:00Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-gtbzhg7q,2026-07-12T13:54:31Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-wahqgpmp,2026-07-15T18:10:52Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-0bf5ed2cd2a6e9986,2026-07-12T02:46:49Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-3a2d2b06-8b14-63b6-0e98-0e025310c956,2026-07-11T02:46:53Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-0c2c1c9c9df2acc02,2026-07-12T02:46:49Z,us-west-2
ec2,ec2:security-group,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group/sg-07d5c66e4c9747221,2026-07-11T17:43:40Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-2j3zgezq,2026-07-15T00:37:20Z,us-west-2
ec2,ec2:security-group,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group/sg-0ea97b125dfd1902d,2026-07-11T17:43:40Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-kxhzkkfp,2026-07-13T03:56:42Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-0fe729b5468978b61,2026-07-13T07:03:29Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-06a802306f308f6db,2026-07-13T07:03:29Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-8616949f-4605-6caf-ac9a-8b2239376a76,2026-07-11T01:55:53Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-9085a92e-0994-4336-2e98-0482ca2aec0a,2026-07-10T06:45:36Z,us-west-2
ec2,ec2:network-interface,us-west-2,arn:aws:ec2:us-west-2:108782052779:network-interface/eni-0d3b83a56bf1dc066,2026-07-13T14:19:55Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-3807a10c-a914-cb3e-2612-0e08e3753c53,2026-07-11T10:54:36Z,us-west-2
ec2,ec2:subnet,us-west-2,arn:aws:ec2:us-west-2:108782052779:subnet/subnet-0310303ef3bcb8669,2026-07-15T08:27:26Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-12058386-ab1c-c33c-0e9a-260abf9711e8,2026-07-12T20:59:49Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-10b48a2e-fb07-4434-0612-a508cbfb4136,2026-07-11T10:54:05Z,us-west-2
ec2,ec2:launch-template,us-west-2,arn:aws:ec2:us-west-2:108782052779:launch-template/lt-00dc8e623ae4ab227,2026-07-15T20:19:38Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-9a94a024-db8d-ceb4-2e18-8f00f3e73872,2026-07-12T13:54:34Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-7ckzgq6m,2026-07-12T14:01:45Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-ryxqh66n,2026-07-15T20:07:53Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-dr7fg5nm,2026-07-14T16:16:10Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-9a3c022c-7b8d-c63c-2cb2-a720424f270e,2026-07-12T20:39:02Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-b885a10c-a336-cb9e-2438-ae28411c5082,2026-07-14T23:39:31Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-bcafhz8p,2026-07-13T13:15:10Z,us-west-2
ec2,ec2:launch-template,us-west-2,arn:aws:ec2:us-west-2:108782052779:launch-template/lt-00b96f7fdc10b2847,2026-07-14T18:35:38Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-900f298e-2b94-c99e-0c92-04aad302bec3,2026-07-13T03:53:04Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-129c08ae-f105-c63e-acb8-0f209c71cb60,2026-07-10T18:46:52Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-92960a8c-f387-ec34-06b2-050a195a6ce7,2026-07-13T18:36:34Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-i2bqhdxn,2026-07-15T19:33:42Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-0f70accbcf7d681e2,2026-07-13T07:03:29Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-981c2aa6-d12f-461c-8692-07a823f9d27b,2026-07-15T21:33:00Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-049e3e37-4c2d-6c8f-043a-23229a1306a2,2026-07-10T07:20:25Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-1yxzhhzm,2026-07-14T11:46:28Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-989c0806-7307-4cbe-041a-0d002d621aef,2026-07-10T16:54:25Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-38272986-293c-69be-a612-8c08a1f2beb4,2026-07-11T09:51:04Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-04361c3f-ee07-ee8f-0e18-29220ad8169a,2026-07-12T00:54:11Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-05a0bc31daa9b9bea,2026-07-13T07:03:29Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-p8jqhakq,2026-07-13T13:58:34Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-i31fkq5n,2026-07-15T18:29:04Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-8416b49f-6e25-4e05-0498-8108fef80f23,2026-07-10T02:23:09Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-05020afb05fb45c55,2026-07-15T05:16:13Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-1096aaa6-590f-ee16-a410-8788f9363f77,2026-07-15T18:15:47Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-zn7fjm1m,2026-07-15T07:11:03Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-920789ae-a91e-41b6-269a-0ea8fbdc1c3c,2026-07-11T02:35:09Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-7zifg1pn,2026-07-15T04:16:56Z,us-west-2
ec2,ec2:launch-template,us-west-2,arn:aws:ec2:us-west-2:108782052779:launch-template/lt-0c52b71787ec1dcda,2026-07-14T18:35:38Z,us-west-2
ec2,ec2:security-group-rule,us-west-2,arn:aws:ec2:us-west-2:108782052779:security-group-rule/sgr-059ffe2dba6b2d049,2026-07-14T16:29:58Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-249e3697-e625-4c85-84b2-2382196986c2,2026-07-13T04:04:27Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-9abc0a2e-5b07-ccb4-ae30-0d2817f662ed,2026-07-12T15:39:55Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-8e1c1635-6c0d-ce8d-2cba-8122b896bb7a,2026-07-15T04:23:07Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-9034a82c-5b8d-cc3e-0cb8-0d0a71846752,2026-07-10T06:17:42Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-b8960086-510d-6eb6-2e30-2d0a9ae3e309,2026-07-15T19:47:50Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-903c280e-fb0f-6614-a63a-a52ab0987456,2026-07-11T00:34:15Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-108f830c-011e-4b94-a6b2-a4222c0dbf7f,2026-07-13T12:44:49Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-3amfja5m,2026-07-15T04:23:38Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-86b49cb7-cc25-46af-0c98-8b8ad98cf77e,2026-07-13T16:32:34Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-6xgzjz9m,2026-07-13T05:40:30Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-84b6943f-ce27-6e25-8c10-8b28250e820a,2026-07-10T03:18:26Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-pt17gw2n,2026-07-14T11:20:38Z,us-west-2
ec2,ec2:route-table,us-west-2,arn:aws:ec2:us-west-2:108782052779:route-table/rtb-0cfb5c47967ee2402,2026-07-14T03:53:23Z,us-west-2
ec2,ec2:spot-instances-request,us-west-2,arn:aws:ec2:us-west-2:108782052779:spot-instances-request/sir-1p2fjfxp,2026-07-12T20:59:48Z,us-west-2
ec2,ec2:fleet,us-west-2,arn:aws:ec2:us-west-2:108782052779:fleet/fleet-121e0004-71ad-4e14-ac92-870810575743,2026-07-11T07:55:20Z,us-west-2
