template_group,templates,template_locations,instance_type,region,availability_zone,availability_zone_id,instance_type_offered_in_az,spot_history_present,status,spot_price,spot_timestamp,product_description,error
intel,intel,intel:i8/price8,i7ie.2xlarge,us-east-2,us-east-2c,use2-az3,true,true,present,0.307000,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,i7ie.2xlarge,us-west-1,us-west-1a,usw1-az3,true,true,present,0.228500,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,i7ie.2xlarge,us-west-1,us-west-1b,usw1-az1,true,true,present,0.388500,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,i7ie.2xlarge,us-west-2,us-west-2a,usw2-az2,true,true,present,0.299700,2026-07-08T03:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,i7ie.2xlarge,us-west-2,us-west-2b,usw2-az1,true,true,present,0.285200,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,i7ie.2xlarge,us-west-2,us-west-2c,usw2-az3,true,true,present,0.334000,2026-07-08T03:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,i7ie.2xlarge,us-west-2,us-west-2d,usw2-az4,true,true,present,0.192900,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,i7ie.2xlarge,ap-south-1,ap-south-1a,aps1-az1,true,true,present,0.197100,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,i7ie.2xlarge,ap-south-1,ap-south-1b,aps1-az3,true,true,present,0.288600,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,i7ie.2xlarge,ap-south-1,ap-south-1c,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i8/price8,i7ie.2xlarge,eu-central-1,eu-central-1a,euc1-az2,true,true,present,0.399600,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,i7ie.2xlarge,eu-central-1,eu-central-1b,euc1-az3,true,true,present,0.386000,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,i7ie.2xlarge,eu-central-1,eu-central-1c,euc1-az1,true,true,present,0.404200,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.48xlarge,us-east-1,us-east-1a,use1-az4,true,true,present,11.607300,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.48xlarge,us-east-1,us-east-1b,use1-az6,true,true,present,10.460100,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.48xlarge,us-east-1,us-east-1c,use1-az1,true,true,present,11.702500,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.48xlarge,us-east-1,us-east-1d,use1-az2,true,true,present,9.190600,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.48xlarge,us-east-1,us-east-1e,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.48xlarge,us-east-1,us-east-1f,use1-az5,true,true,present,24.687400,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.48xlarge,us-east-2,us-east-2a,use2-az1,true,true,present,10.552300,2026-07-08T04:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.48xlarge,us-east-2,us-east-2b,use2-az2,true,true,present,12.853100,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.48xlarge,us-east-2,us-east-2c,use2-az3,true,true,present,11.735100,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.48xlarge,us-west-1,us-west-1a,usw1-az3,true,true,present,2.760000,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.48xlarge,us-west-1,us-west-1b,usw1-az1,true,true,present,2.760000,2026-07-08T03:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.48xlarge,us-west-2,us-west-2a,usw2-az2,true,true,present,5.574200,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.48xlarge,us-west-2,us-west-2b,usw2-az1,true,true,present,6.186900,2026-07-08T03:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.48xlarge,us-west-2,us-west-2c,usw2-az3,true,true,present,6.450000,2026-07-08T03:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.48xlarge,us-west-2,us-west-2d,usw2-az4,true,true,present,7.735700,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.48xlarge,ap-south-1,ap-south-1a,aps1-az1,true,true,present,3.757500,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.48xlarge,ap-south-1,ap-south-1b,aps1-az3,true,true,present,3.768900,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.48xlarge,ap-south-1,ap-south-1c,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.48xlarge,eu-central-1,eu-central-1a,euc1-az2,true,true,present,20.494400,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.48xlarge,eu-central-1,eu-central-1b,euc1-az3,true,true,present,4.686800,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.48xlarge,eu-central-1,eu-central-1c,euc1-az1,true,true,present,5.051900,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.metal-48xl,us-east-1,us-east-1a,use1-az4,true,true,present,8.461000,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.metal-48xl,us-east-1,us-east-1b,use1-az6,true,true,present,8.883200,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.metal-48xl,us-east-1,us-east-1c,use1-az1,true,true,present,5.953300,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.metal-48xl,us-east-1,us-east-1d,use1-az2,true,true,present,6.336900,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.metal-48xl,us-east-1,us-east-1e,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.metal-48xl,us-east-1,us-east-1f,use1-az5,true,true,present,24.693800,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.metal-48xl,us-east-2,us-east-2a,use2-az1,true,true,present,4.215500,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.metal-48xl,us-east-2,us-east-2b,use2-az2,true,true,present,2.495000,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.metal-48xl,us-east-2,us-east-2c,use2-az3,true,true,present,4.744900,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.metal-48xl,us-west-1,us-west-1a,usw1-az3,true,true,present,4.097400,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.metal-48xl,us-west-1,us-west-1b,usw1-az1,true,true,present,4.808200,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.metal-48xl,us-west-2,us-west-2a,usw2-az2,true,true,present,5.907200,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.metal-48xl,us-west-2,us-west-2b,usw2-az1,true,true,present,6.115000,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.metal-48xl,us-west-2,us-west-2c,usw2-az3,true,true,present,6.455400,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.metal-48xl,us-west-2,us-west-2d,usw2-az4,true,true,present,7.569800,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.metal-48xl,ap-south-1,ap-south-1a,aps1-az1,true,true,present,2.837300,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.metal-48xl,ap-south-1,ap-south-1b,aps1-az3,true,true,present,2.837300,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.metal-48xl,ap-south-1,ap-south-1c,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.metal-48xl,eu-central-1,eu-central-1a,euc1-az2,true,true,present,29.808000,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.metal-48xl,eu-central-1,eu-central-1b,euc1-az3,true,true,present,2.980800,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192;intel:i192hugenvme/price192hugenvme;intel:i192nvme/bigmem192nvme;intel:i192nvme/mem192nvme;intel:i192nvme/price192nvme,i7ie.metal-48xl,eu-central-1,eu-central-1c,euc1-az1,true,true,present,2.980800,2026-07-08T04:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.32xlarge,us-east-1,us-east-1a,use1-az4,true,true,present,1.843100,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.32xlarge,us-east-1,us-east-1b,use1-az6,true,true,present,1.752200,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.32xlarge,us-east-1,us-east-1c,use1-az1,true,true,present,1.662700,2026-07-08T04:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.32xlarge,us-east-1,us-east-1d,use1-az2,true,true,present,1.773400,2026-07-08T03:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.32xlarge,us-east-1,us-east-1e,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.32xlarge,us-east-1,us-east-1f,use1-az5,true,true,present,2.616100,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.32xlarge,us-east-2,us-east-2a,use2-az1,true,true,present,1.764000,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.32xlarge,us-east-2,us-east-2b,use2-az2,true,true,present,1.643800,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.32xlarge,us-east-2,us-east-2c,use2-az3,true,true,present,1.644700,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.32xlarge,us-west-1,us-west-1a,usw1-az3,true,true,present,2.187900,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.32xlarge,us-west-1,us-west-1b,usw1-az1,true,true,present,1.607500,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.32xlarge,us-west-2,us-west-2a,usw2-az2,true,true,present,1.575300,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.32xlarge,us-west-2,us-west-2b,usw2-az1,true,true,present,1.906000,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.32xlarge,us-west-2,us-west-2c,usw2-az3,true,true,present,1.934600,2026-07-08T04:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.32xlarge,us-west-2,us-west-2d,usw2-az4,true,true,present,1.769700,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.32xlarge,ap-south-1,ap-south-1a,aps1-az1,true,true,present,6.464000,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.32xlarge,ap-south-1,ap-south-1b,aps1-az3,true,true,present,1.224600,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.32xlarge,ap-south-1,ap-south-1c,aps1-az2,true,true,present,1.763000,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.32xlarge,eu-central-1,eu-central-1a,euc1-az2,true,true,present,2.447900,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.32xlarge,eu-central-1,eu-central-1b,euc1-az3,true,true,present,1.466100,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.32xlarge,eu-central-1,eu-central-1c,euc1-az1,true,true,present,2.546300,2026-07-08T02:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.metal,us-east-1,us-east-1a,use1-az4,true,true,present,1.897600,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.metal,us-east-1,us-east-1b,use1-az6,true,true,present,1.840900,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.metal,us-east-1,us-east-1c,use1-az1,true,true,present,0.819700,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.metal,us-east-1,us-east-1d,use1-az2,true,true,present,1.955600,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.metal,us-east-1,us-east-1e,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.metal,us-east-1,us-east-1f,use1-az5,true,true,present,1.572800,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.metal,us-east-2,us-east-2a,use2-az1,true,true,present,1.330700,2026-07-08T04:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.metal,us-east-2,us-east-2b,use2-az2,true,true,present,0.614400,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.metal,us-east-2,us-east-2c,use2-az3,true,true,present,1.176300,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.metal,us-west-1,us-west-1a,usw1-az3,true,true,present,1.433500,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.metal,us-west-1,us-west-1b,usw1-az1,true,true,present,1.601900,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.metal,us-west-2,us-west-2a,usw2-az2,true,true,present,1.589600,2026-07-08T04:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.metal,us-west-2,us-west-2b,usw2-az1,true,true,present,1.709600,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.metal,us-west-2,us-west-2c,usw2-az3,true,true,present,1.869700,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.metal,us-west-2,us-west-2d,usw2-az4,true,true,present,1.118700,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.metal,ap-south-1,ap-south-1a,,true,false,offered_no_spot_history,,,,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.metal,ap-south-1,ap-south-1b,aps1-az3,true,true,present,1.879500,2026-07-08T04:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.metal,ap-south-1,ap-south-1c,aps1-az2,true,true,present,1.305500,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.metal,eu-central-1,eu-central-1a,euc1-az2,true,true,present,1.185600,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.metal,eu-central-1,eu-central-1b,euc1-az3,true,true,present,1.281800,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/mem128;intel:i128/price128,m6i.metal,eu-central-1,eu-central-1c,euc1-az1,true,true,present,1.742500,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/mem128;intel:i128/price128,m6id.32xlarge,us-east-1,us-east-1a,use1-az4,true,true,present,2.895500,2026-07-08T08:00:00+00:00,Linux/UNIX,
